render_count,file_size_bytes
8,8688779
6,42277166
12,11161119
6,9099834
6,55957900
12,17748421
6,42058250
6,9214549
6,18487115
8,7635747
8,13484786
12,12421015
6,7646483
12,17910352
12,963446684
12,10194030
6,15999076
8,7786730
8,7805774
12,17041345
6,17615630
8,21959282
12,11834783
8,72600612
6,6217201
8,8261955
6,7789102
12,22433411
12,33905779
8,8843746
12,8894772
12,19441780
12,16418302
8,67767053
8,7708908
8,10148354
8,9442924
12,75575676
12,39263534
12,18778790
8,7814829
6,5735639
12,12985069
8,8021125
12,78063716
8,7924482
12,45401022
6,5977977
12,8695772
12,224355008
6,4939557
12,12829727
8,77997881
8,5995914
12,24947331
8,6721715
12,8252798
12,184445598
12,25605858
8,10822969
6,4017324
12,9736090
12,13892988
6,7240933
8,9132896
8,5729397
12,8712761
8,11741987
8,13673998
8,290205228
8,22712775
6,6895000
6,8160431
8,9802881
6,6419596
8,8283258
6,4365352
8,5140143
6,23667327
8,12647206
12,12121623
8,60862229
8,27048722
6,43841604
12,22033170
8,37592777
6,13169608
12,15312688
12,24255436
12,24893022
8,13433749
8,5133662
8,8451403
8,80793385
8,113203783
6,6188351
12,14121725
6,119123894
8,30448888
8,7243097
8,12340603
8,9507019
6,4461485
12,88404174
12,17959103
8,15283128
6,7345578
6,8779987
12,150667404
6,6102750
12,19159291
8,12152441
12,11672788
6,15381242
12,18512734
6,5875581
6,67365867
8,218095338
12,59611124
6,28336931
12,9792955
12,15235355
12,33722332
6,10489366
8,20897232
6,4209991
6,5082755
12,41323662
8,11112386
8,12684548
6,6235190
12,266454552
12,14719778
6,8422569
6,4269998
8,78668191
8,5942818
12,12558055
8,11815208
12,19136407
8,177399089
8,13242257
8,6062331
8,33261343
6,9977711
6,6422416
8,9564901
6,5423503
6,91131392
6,3763730
8,17273507
6,6604149
8,26855051
8,8700795
8,206042376
8,25321467
6,41121222
12,147418095
8,6714719
6,188300243
12,14778812
12,9749893
6,156735985
12,29848305
6,333841606
6,7760610
8,17202692
6,57213497
12,121426121
6,38459383
6,263370258
6,12074737
6,4831539
6,19142326
8,5329253
6,4379530
12,14471861
12,10003779
8,5773269
6,133844149
6,34675497
8,17183071
6,44039029
6,49027671
12,7646802
12,8570759
8,70297289
8,6129905
12,12824743
8,136372381
6,26505784
8,69763821
12,36043036
8,64024975
12,21800967
6,6459935
12,9997317
6,7242497
12,175142369
6,32702768
8,10254653
8,148752704
6,16116331
6,284405516
8,50016186
8,161146915
8,8963868
8,7547482
8,127642001
12,14788069
6,10177825
6,43496090
12,114916785
8,8915308
8,8043809
8,6105338
8,10127261
12,9828728
6,37413402
12,1101202773
8,625105581
12,36304318
12,33251784
12,18873599
6,4472244
12,9091256
8,7652023
8,12683719
12,80049649
12,10218516
8,103127171
12,56456387
6,10066109
8,24452832
6,17796649
6,17170535
8,337496276
8,11984233
12,29028288
6,5522919
6,13153247
8,44809052
12,32990597
6,187864434
8,6435677
12,16925207
12,13302886
6,4305298
12,13148941
6,118443450
8,80501352
6,5561454
12,36015731
12,9321355
12,21676922
12,108590230
8,12476271
12,153254569
6,4442214
8,5549026
8,10433469
6,5362597
12,13047265
8,6365653
6,8515209
6,19184974
8,59829797
8,18658403
6,215913156
12,11043562
6,8938191
6,10720193
6,31007693
12,10682072
6,4386505
8,9894989
6,5631744
6,194522012
6,6195138
8,11625070
8,36173443
12,32599028
12,10105501
6,14079828
6,29265092
8,6696550
8,5907681
8,44860355
12,11268739
12,7716787
6,4902746
8,31600435
6,41824319
12,7111658
8,5629620
12,8030074
12,9500052
6,6613974
12,28041627
12,9994287
6,5365379
8,11725388
12,14219907
12,45468363
12,37453880
6,20178105
6,13124293
6,39605108
8,7152536
6,155545299
12,12633970
12,10322504
8,44781514
8,9091321
12,9887219
6,46603066
12,15224858
12,9491832
8,13682832
12,9011908
12,8994207
6,104541833
12,12165487
12,12095430
12,10747255
12,7173226
6,13281942
12,13632952
8,177628081
6,4915935
6,7441464
8,6348980
12,12752917
8,53750038
8,8062394
6,5464883
12,8529575
8,5143956
8,15150226
12,12467331
12,40307021
8,7285853
6,14597698
8,23916330
12,13505865
8,53803391
8,21646046
8,11924427
6,19532472
6,21578608
12,27987314
8,7693607
6,40365446
8,6508725
6,11362849
12,21530921
6,91762900
6,75757616
12,18385271
12,33563430
6,7955825
6,7388980
12,7247375
12,103722006
8,28380348
6,9718543
12,15147002
8,5880018
8,12933841
6,45410483
12,13844432
8,33853894
12,18119740
8,29592790
8,14223634
8,313293407
8,104755276
12,9648566
6,24213961
6,5500515
12,9214635
6,20062658
12,11369102
8,5384436
8,194559000
8,9172656
6,310375244
6,6089932
12,47163862
12,7326910
12,15119313
8,8529271
8,25204114
12,78306720
8,10546649
12,20050439
12,27986820
12,35420471
8,6861245
12,9667019
8,93840570
8,24993729
6,74623424
6,5777761
6,35815800
6,6817841
6,41523947
12,13258001
12,27486843
12,12009006
6,14184452
12,20625805
6,14678653
12,9884732
8,12315660
6,10901659
12,32639109
8,11565729
6,70665718
6,5748047
8,17795976
6,6731964
6,7135547
6,9944140
6,59127435
12,11275740
6,266029116
12,8984550
8,31375165
6,6657801
12,63776446
12,12129830
6,7009695
6,33190869
6,92051124
6,12134830
12,9599245
6,20231847
12,56402180
6,31605110
6,7759502
6,5460893
12,10759009
12,193705934
12,11722915
6,49810362
8,5503253
12,34375113
12,18234903
8,10836364
12,18600178
6,4685417
6,26678751
6,22441141
12,9260149
8,103564616
12,15987759
6,6556741
8,8906385
12,38866742
6,62995631
6,8269091
6,37831941
12,97828884
6,9280072
6,55365252
12,12281559
12,14788113
8,10748701
8,5399128
6,33682771
8,21357639
8,19652724
6,4816113
8,15097570
6,77483363
8,12289753
8,6236418
12,10918608
6,5035708
6,77325915
8,24067905
6,5405473
8,140912256
8,53238109
8,334379369
8,5896896
12,8105966
12,22693584
12,12448877
6,11473294
12,8440041
6,9553331
6,115954655
6,21839548
12,560406712
6,45978435
8,11238750
6,6160830
8,7335224
8,19975095
8,73333127
8,12748347
6,5546859
8,32812020
12,18400087
8,12567166
6,7531154
8,30729611
6,7715884
6,238312117
6,12241746
8,16500010
6,37181385
6,28788942
6,4382178
8,7729785
6,6800926
8,35113689
6,14850515
12,40128462
6,11286458
8,16906001
8,26849938
6,5206584
12,33510295
12,17702004
12,17201666
12,10007295
12,6841136
8,5874286
8,85556301
6,5559335
6,4710678
6,12344411
6,14282039
8,11431757
12,14366322
6,35715722
6,7620593
6,8333226
8,7292755
6,5910531
12,9450666
12,8498423
12,11059889
6,44694310
8,6463373
12,118574719
8,7947556
6,5860398
12,9441630
8,41974291
12,8092980
6,9705864
12,11754529
12,9981454
6,6568957
12,24972026
8,13069324
12,10645064
6,5815088
12,10476339
8,9691873
8,49984975
8,28760247
6,20933696
6,37012985
12,7191917
8,58981219
8,123722435
12,9941327
6,47988907
6,11137715
12,6771156
6,10593109
12,21318810
8,8304056
8,6861967
6,6573083
6,339754937
12,35472390
8,6804473
12,6888923
12,10117498
8,8870780
12,9124515
8,152876818
8,11775481
12,10869496
12,86572372
12,12292821
12,25980611
12,12340802
12,8393424
8,40067465
6,35245056
12,81087567
12,10373621
8,97716309
8,5893828
6,15889891
6,7439851
8,6831667
6,23193210
12,42760834
6,5400125
6,11493643
6,65792639
8,6823945
12,12197850
6,4555747
12,17701815
12,185558784
6,6469544
12,11419974
6,8693027
12,7465250
6,5059452
8,21265321
12,14202337
6,15314837
12,8263645
6,14516582
8,7562598
6,8520245
6,24793990
8,66396705
6,27908653
12,19081729
8,6106003
6,45380184
6,6202165
6,18396006
8,9015041
12,69715932
12,22445493
6,59489642
12,8833304
12,39917016
12,32003920
6,13054748
6,14029963
8,37752020
6,7955214
12,24346698
6,8661679
8,167258636
6,4690493
12,10207385
6,19827123
6,6632133
6,9428282
8,15002792
8,41821244
12,19285055
8,10117985
8,39195979
12,98438792
12,172774098
6,32621650
8,12557926
6,48453209
8,6281314
6,43737060
12,39741503
6,10633084
8,7319799
6,185785561
6,62446716
8,10670691
6,5066265
12,34967322
6,8872119
6,16019042
12,8190009
6,18553080
6,4191142
8,7868952
6,75107567
8,8052914
12,43068313
6,11372200
12,15317790
6,12520232
6,7404885
6,56698099
6,22004564
6,6869936
6,9214437
8,6488376
6,8369667
6,7435373
12,9201884
6,37667517
8,25680360
6,8639971
12,21876001
6,7719608
12,10625066
6,13196705
8,13990498
8,7810441
12,16946388
6,206571759
8,18997215
6,15938085
8,7603904
8,8969973
6,14705835
6,18746860
6,6277302
6,19372830
12,82053620
6,18028609
8,6828812
12,21293190
8,8806966
6,7540519
6,81522072
12,10661788
6,4781850
8,6428031
12,9387230
6,95387322
12,15154427
8,10996868
12,9417719
12,10698964
12,24489303
12,29729931
8,21330548
12,7923278
6,132746887
12,8684714
6,16021827
12,138904006
12,16132595
8,18949552
6,6133310
8,6379849
12,14301533
8,162381117
6,6370651
6,15636369
6,4604970
6,7955460
6,115233767
8,83191423
12,14359143
12,14597369
8,8636802
6,6048128
8,12148751
6,5895118
8,5190476
12,9160103
8,5349048
6,55090351
8,47103574
8,16123615
6,4757635
8,17465565
8,8899929
12,258266322
6,9896653
8,7895736
8,14484875
6,13805372
12,15743496
12,79376892
8,41064457
8,73008577
12,10002928
8,36645666
6,54440902
8,60701070
6,8233904
6,90574285
6,26814985
6,14117138
12,57619914
8,25996649
12,10033558
12,31498659
12,14752808
6,6706469
6,6767981
8,5528702
6,4962824
6,6573313
12,67882942
8,67484896
12,43546687
8,131507618
6,6102272
8,60004531
12,15116071
6,441588001
8,20769869
8,29060553
8,8882396
8,133941153
8,18213747
6,17182083
8,7471091
8,55927092
12,51912034
6,4441214
6,7445919
12,139027186
8,6116386
8,31558390
6,24971978
6,42991362
6,19073598
6,6650590
8,32951388
6,19680024
6,37282287
6,6217609
6,7665082
12,210324050
12,7071074
12,72921816
8,5866791
6,7048551
12,13506877
6,16269691
6,14497524
12,9306764
6,8287466
6,63806489
12,10629629
12,25790521
12,211979348
8,5887661
12,129611443
8,7551721
12,10134798
6,10529436
12,9077006
12,13316015
12,9916694
8,5653901
8,8121838
12,66196333
6,73700900
6,15323687
6,7290207
6,5422603
6,5662202
12,81186718
8,28825236
12,16811088
6,27569213
12,12114346
8,11060990
12,12647182
8,5224396
8,13265830
6,20623115
12,29160914
6,5290154
8,21183561
8,26212460
12,109385581
8,9279073
8,8526370
6,13622732
6,9556951
6,4834593
8,63628896
6,4730283
6,12628287
8,48701128
6,8040031
8,10640023
8,9991553
6,9124972
6,37904748
6,105453781
6,22941335
12,12760905
12,130272107
12,183992595
6,7556050
6,13660283
6,9757657
12,42559431
12,20423780
12,269072020
6,17587358
6,9775509
12,80176619
6,32168218
8,48986987
12,15450604
6,33358446
12,12612366
12,10310311
6,11543809
12,21726239
8,18168808
6,15028028
8,30857388
6,15289461
8,18643782
12,12622243
12,9986981
12,7268461
6,11221096
8,11392832
6,69559271
12,15687344
8,238941485
12,12253421
12,16079771
8,11498690
8,6562528
12,8878975
6,34848148
6,35637054
8,451596733
6,25719009
6,47764274
8,6629307
6,26801897
8,5885042
12,24118710
6,21631398
6,4372069
8,34037925
12,24006689
6,5475009
6,10651020
6,12021162
8,5380021
8,34750446
12,32035200
12,12862953
8,7924439
8,8517076
12,10832014
12,10952958
12,17437864
8,5904152
6,189452128
8,55357481
6,5430305
8,9295385
6,9046649
6,27510259
12,10937608
8,7509318
8,7292979
8,5939436
6,67587094
6,7215132
6,118446766
8,53719233
8,14799176
6,22157647
8,13913679
12,36273456
12,41156187
12,23160545
8,26070793
8,33425248
8,11467061
6,7035214
8,17007825
6,7009782
6,4273888
12,10622695
8,11727960
12,23649186
8,8207782
6,25468910
8,10731101
8,10576136
6,100704242
8,5899418
6,8098752
6,7590688
12,11613630
6,26455888
8,9341875
8,7867129
12,21494150
12,7780478
6,17589049
6,5931370
6,7259571
6,9063301
6,4222719
8,38568075
12,14021333
8,26339257
12,174993301
12,60316155
8,216130101
12,57657000
6,16402965
6,8524550
6,6226946
12,13673970
8,69282502
6,4874114
12,12182640
8,22287193
6,4439407
12,13465375
6,10093494
6,5143371
6,17785979
8,18679543
6,4376232
12,31352827
12,11089661
6,16680795
6,7211834
6,5300977
8,27778910
12,16364513
8,13458120
6,6770223
12,16073675
12,123077790
12,14632739
12,17738546
12,15665489
6,17996405
12,10051830
6,49998888
6,7091645
6,17571369
6,100037688
6,49602153
8,17939350
8,12071717
12,42339671
6,33742514
12,11635881
8,16642425
12,118806741
12,19757394
8,18583844
6,8832323
8,12724788
8,6375520
6,126296314
6,51957439
8,9813870
8,41938136
12,16371051
12,61380358
12,10236055
12,89747709
12,32792043
6,6408228
8,10469267
6,30303203
12,13458632
12,52034357
6,16100590
12,30186247
8,20855052
6,53847092
6,79723800
12,72393935
8,43122337
8,8170430
12,22346947
6,9967699
8,4872750
6,4288811
12,10975900
6,67818293
6,12079130
6,5076124
6,7329578
8,5811960
12,9351113
6,22054451
6,4488536
12,150789299
8,10912321
12,10906795
6,23893158
12,95012119
12,12178423
6,7006805
8,90467860
8,76690051
8,12257136
12,110363643
8,63037764
12,22729114
12,36259288
12,29725026
8,76209719
8,8229623
8,8182412
6,60140475
12,11794428
12,12081831
6,127400800
12,12269946
6,6579236
8,8286600
6,14965381
12,711950720
8,13654684
12,27213097
12,12703928
8,9865281
6,57208407
12,273078904
12,17826857
6,15123158
12,8226447
8,539914892
8,76043019
8,16342497
8,10015569
6,7765057
6,28561157
8,5422875
8,30748582
12,133694880
12,11699795
6,37124194
12,9678131
12,29314407
6,8811395
12,16129673
8,23450515
6,4834157
6,14674972
8,6795816
6,3945178
12,50763856
12,32184872
8,10576598
12,15596959
12,8185961
6,31378517
8,46714267
12,25909224
12,9970811
8,12640852
8,29030387
6,12785527
12,26700757
6,14599360
12,38713978
6,6293374
6,31216164
12,25651235
8,6349491
6,31569940
12,122718573
12,19771038
6,45902700
6,5453349
6,7096145
8,10576788
8,13538934
12,11099060
6,7189784
8,20106182
12,28034200
8,79087843
12,39082559
12,25966017
8,17491637
12,275492563
12,12317936
12,27119444
6,21347670
6,69991565
12,17018927
6,12284012
12,22660465
8,272634692
12,14486385
8,21853480
6,9475607
8,8917793
8,41941071
6,30561973
6,5401373
8,27055916
12,11101089
12,25055631
6,5726298
6,11171636
6,33738626
6,25592213
8,22672116
12,38261411
12,107692642
8,19370903
6,5180443
8,17209618
12,20206909
6,6322101
8,9457241
8,8725213
8,8433814
8,9341153
8,11860042
12,8750157
6,12385644
12,131474395
6,5093987
12,7601830
12,14965947
12,9895862
6,11225425
6,28397048
6,12802999
6,5634149
8,7237442
8,12058798
6,69558176
12,7828668
8,7133991
12,13652101
6,20874001
6,10694093
8,20102246
8,6683623
8,209391837
6,8985535
6,5954986
6,7063254
12,26404808
6,10043087
6,99431738
6,7467123
8,18465606
8,11645978
6,13445523
12,126055576
8,20313581
8,5844322
6,6780478
6,5790568
8,5424100
6,5217915
6,51472277
6,9282458
12,14927880
6,11481950
8,17286711
12,18957133
6,5501812
6,8506702
8,4359901
12,289163868
6,141160961
8,6373151
12,25478298
6,13471388
12,7563445
8,5656946
12,19474924
6,9492635
6,11083498
6,5525464
12,33772862
6,59397871
6,7010347
6,15792201
12,13808885
8,7039378
6,4909653
12,12443934
12,6833045
8,7390063
12,8848082
12,20876867
6,8938390
8,61221214
12,9790379
8,5493340
8,10620174
12,49258556
12,15067860
8,90853680
6,5396463
6,4888008
6,12836789
6,106488370
12,12760784
8,7960271
6,6599698
12,17029926
6,132197114
12,8190257
6,4416106
8,6974507
8,7257853
6,7123037
8,6541767
8,8636623
6,6717519
6,4899655
6,4747664
8,9817784
8,6216471
8,26491492
12,9581438
6,29892575
8,9966320
6,37405387
6,5380173
8,56960534
8,8745284
8,13366913
6,3885719
8,6796179
12,49935622
12,23614615
12,13089993
12,35238862
6,6755880
8,8794779
8,20575407
12,14487398
6,17651329
6,143610407
8,16598569
8,4863018
12,35133633
6,5712589
6,69010148
8,9241512
6,4702145
12,174751533
8,12432197
8,7462729
12,19859998
8,9974168
6,5232957
6,4616357
12,97586377
6,7472479
12,93669014
6,4872482
12,10979907
8,191885857
12,8906208
12,18432718
8,5743159
8,53053661
12,10256134
8,16792114
8,39656144
12,8232451
8,77047180
8,17119584
12,47021261
8,14359665
8,13015247
12,12381371
12,82006829
6,10392967
6,10011431
6,11358112
12,10388315
6,8749354
6,7215952
6,32501297
12,37252421
8,9997847
12,393878809
8,181873032
6,397734870
12,24662707
12,18327737
6,14062505
6,9156187
6,11359219
12,22092575
12,6637154
6,6672873
8,6174174
6,5100409
8,10718426
8,23515657
8,12895234
12,12796309
12,264408957
8,18646921
6,16106139
12,163670224
8,102513734
6,23565899
12,10780787
6,4317554
6,60890968
12,9745622
6,30083934
12,15516537
8,10907803
6,8134339
12,13381072
8,5401840
6,3874713
12,12408152
6,17155109
12,296970191
8,9978916
12,61605397
8,6277988
6,4571849
8,7624627
6,4262839
8,16964493
12,61900114
12,15559566
12,17778150
8,72522717
8,6725500
6,10912832
8,49853039
8,11096342
6,37947245
6,4649245
6,10133160
12,8240667
8,207118461
12,44865664
8,42076616
8,300128169
8,21940026
6,5500669
6,113695843
12,47808815
8,105937373
12,10711160
8,7674408
8,12183589
8,26516016
12,11144937
6,11956832
8,17763952
8,10208391
12,17697761
6,152186705
12,12992135
6,4485948
8,14257545
8,11811948
6,6208144
8,24694296
8,26787227
8,34345112
6,6028064
6,59150246
12,9334455
8,125410372
12,29085019
6,53068782
6,4133212
12,20196817
8,9823762
12,20005922
6,6206779
12,14730245
8,9370244
8,48709453
6,11732226
6,5907063
8,8286333
12,53530796
8,159951651
12,10988059
6,18464088
8,11720851
6,4712193
12,9800139
6,35577711
12,15583503
6,9076919
8,6760716
6,4339425
12,34115024
6,8374171
12,28064728
8,9461925
12,21967019
6,9462549
6,9327448
12,82403910
12,9098488
6,7372964
12,127982811
6,86425234
6,8017629
12,16426058
8,16835967
6,117189970
6,9218447
8,12260096
6,62502176
8,8583086
6,5206801
6,7295527
8,11462084
12,7158471
8,7838571
8,5278557
6,53719062
8,5224955
8,22307810
6,7525247
8,9959737
8,9976163
6,5493228
8,34618067
12,7808002
6,13491292
8,8630037
12,49555247
12,15220309
12,15297613
6,7856032
8,17763315
8,5729251
12,89660887
6,60345321
12,11214579
6,19573945
12,84957091
8,21383374
8,31296534
8,438157776
12,55347069
8,11705281
6,9586017
12,8982977
12,94395388
6,25316366
12,26231009
6,7930255
12,13591752
12,8288194
12,12900014
6,9000238
12,75475037
12,117998306
8,13769479
12,58010350
8,13407001
12,11536956
6,7191717
12,16149548
12,7136077
12,23452097
6,8031994
6,5313340
6,18188272
6,5532650
6,8184449
6,144590024
12,25737878
12,24577767
6,5763858
6,21643141
6,10148750
12,15326601
6,34603307
6,5135076
12,8587542
12,21632805
12,12360720
6,14776985
8,6322311
6,11185045
12,27561577
6,6560431
6,4996002
8,49602039
12,8520699
6,100499880
6,41449063
6,27230922
8,5874085
12,109515906
8,77848625
12,6679539
12,28329301
8,43859902
8,6874856
6,107089563
12,108286820
6,4918201
8,6152651
12,6684096
8,60300714
12,28376977
12,20343537
8,10009199
6,5292110
12,10111918
12,9225716
12,11080866
6,4274538
8,8473179
6,6185804
6,4850794
12,24686869
12,171722908
8,39900444
8,19140415
8,30813574
8,8451478
6,601106144
12,120699028
12,552690697
6,5200028
8,39213042
8,9755513
8,20418254
12,14935086
6,6174957
8,97672279
12,23727380
6,14798599
12,32008479
12,14731861
12,10145262
6,4150904
8,13678160
6,7160887
12,44065782
8,5626009
8,67034426
8,7971874
8,6509577
6,4642080
12,186561966
8,13726817
6,10613902
12,19529877
8,6907741
8,164268415
12,9684685
8,13133141
6,4263259
6,85076912
6,9765096
8,18671603
12,26815696
6,36436429
8,7627558
6,24473743
12,15015053
12,13765603
6,7329201
8,29974169
6,8687131
12,27120033
8,8319816
12,70861903
12,94866150
8,18639269
12,13914773
8,7191099
8,9511664
12,93638607
6,8891232
12,12998631
8,23667642
6,27964590
6,10861774
6,7869176
12,24409890
6,6001287
12,8515340
8,10465511
12,18782259
6,7766167
8,9540730
8,8672373
12,179317013
12,11435620
6,148408126
6,4008604
8,23969136
12,14876079
6,6958741
8,43277469
12,14388702
6,5518893
8,75609493
6,13668032
6,6750859
12,12375757
8,7270363
6,5334957
12,8804101
6,6460889
8,22724944
8,18289175
8,41173342
12,13613517
6,4655929
6,196815870
6,5985473
12,8476446
6,39772044
6,9149601
8,6281697
12,14541076
6,206030497
12,20526115
6,27584741
8,15025296
12,8430500
12,42107107
8,7543742
6,148383171
6,15609030
6,4896504
6,4983053
12,16374419
12,12987304
12,15961848
12,10577175
8,8239533
6,7004419
