prompt_length,file_size_bytes
590,12899884
225,129278975
506,57276792
852,4586710
433,6843232
481,105363847
377,10125481
512,5448386
399,11142788
764,7187196
786,8193835
619,12736000
411,10800898
753,13134343
410,24889185
239,15463750
505,5117323
332,11194065
375,17665521
377,118513528
491,23399093
744,9877123
456,10990858
218,10613123
239,17827388
440,38272444
334,6532917
362,15159322
345,19978472
240,8721189
432,47016465
290,34624674
326,5660043
535,23422560
435,22352486
354,6310936
266,277116852
586,27133138
436,11197151
406,93516478
333,25260957
247,102311330
559,4248264
452,5537401
608,11973506
478,29938351
394,24185766
327,25163579
405,12224400
817,14428785
513,19380009
332,24974028
217,15540875
618,76555324
362,10302024
394,9593292
455,15578914
810,8775899
330,10979096
356,15800237
281,134101065
235,197702638
572,6615892
390,15438384
376,17918278
705,8073553
332,302171313
342,7261272
401,31176696
322,9515187
339,48705860
404,5883898
753,11906293
458,14454212
446,20769118
288,9620434
353,5254160
281,13103668
496,5898399
441,79619185
407,71204706
591,16976565
354,9098544
488,15181454
337,55550230
606,18090243
427,59364880
345,6564682
564,19478527
531,9266573
356,13078729
346,24365694
518,151727027
362,32435130
689,81895242
678,18469167
607,7858468
617,6756010
553,5186531
255,180777680
309,10371150
445,9136094
351,9259314
376,7926614
616,67613623
681,35885344
488,2948965668
393,58463780
455,11463662
580,30620159
509,19956325
329,5896532
665,30666040
510,9369897
882,5993433
513,24760066
514,20400969
750,29168850
312,20197026
345,65846949
712,12334006
494,13007401
234,7364099
419,81831785
378,224963013
243,52666783
706,30083919
320,6909200
247,36369346
415,126885257
524,8041401
354,6949999
545,5835734
583,5884655
698,10205791
555,6340071
686,7434019
338,20685418
415,6028406
940,11542303
862,66169574
346,7857207
941,22096275
420,16154075
376,40676615
624,13671734
311,7606148
366,16142405
374,5345365
400,12398863
691,19828782
495,6392093
305,7434713
762,246296115
450,7616250
711,52320510
483,18943096
275,44793820
399,25480181
402,11236317
708,6877741
409,9058926
571,8293052
524,20005665
474,24729256
405,5857688
385,16026212
525,9587829
505,9857685
342,10856882
302,5944759
1098,8644703
580,12479930
785,7081077
730,10201726
319,5314460
539,29416489
479,521477410
337,13412267
729,8433764
315,10784328
525,8902764
456,18592932
669,15339688
537,6197439
524,69924466
309,8768349
413,8886760
328,8644804
465,6035368
346,30392618
662,9872952
597,35413095
323,72356986
217,25358987
415,64214350
975,9291584
430,5608105
376,6978106
425,14771457
430,14458892
637,42886674
370,6429374
750,5102512
496,26655857
350,10082821
300,7631174
714,7632802
878,35406531
427,68147651
697,35400596
538,12460743
590,10742989
502,22574572
393,11270317
217,7384918
318,6222246
477,99520283
494,29970404
942,26112014
361,38811709
374,13314528
535,9810618
305,9968107
532,8093718
397,9727900
508,98496118
576,136468095
744,12170888
301,52845909
278,8156247
334,15006167
287,33869157
356,8665294
342,65560795
495,7854699
356,15921240
230,7156859
312,16220716
910,182841713
685,38127097
663,9753641
506,149446391
762,21939790
806,16695737
572,182143285
467,173348101
433,12001591
285,5714404
558,8958059
412,5713392
432,12275793
579,12105886
383,57118508
450,63665120
791,11287453
546,29428599
795,8692392
437,9234274
233,5313876
647,8172054
355,15490440
228,91410760
609,24933096
429,13681193
499,74440448
778,3742436
274,4207036
432,15463098
412,7840478
509,53792285
364,27316287
585,13389522
318,7565251
564,6768258
415,9026149
788,27153199
779,10102902
472,6491699
361,8466000
386,5205812
370,8688779
646,42277166
385,11161119
984,9099834
1490,55957900
653,17748421
735,42058250
392,9214549
353,18487115
575,7635747
886,13484786
357,12421015
487,7646483
888,17910352
362,963446684
346,10194030
450,15999076
340,7786730
335,7805774
418,17041345
362,17615630
604,21959282
457,11834783
279,72600612
941,6217201
410,8261955
472,7789102
630,22433411
264,33905779
813,8843746
352,8894772
654,19441780
470,16418302
291,67767053
430,7708908
290,10148354
418,9442924
514,75575676
430,39263534
364,18778790
478,7814829
379,5735639
427,12985069
494,8021125
377,78063716
452,7924482
1499,45401022
378,5977977
545,8695772
299,224355008
656,4939557
325,12829727
573,77997881
575,5995914
681,24947331
480,6721715
552,8252798
381,184445598
573,25605858
867,10822969
445,4017324
738,9736090
432,13892988
342,7240933
300,9132896
221,5729397
471,8712761
417,11741987
508,13673998
417,290205228
313,22712775
424,6895000
506,8160431
379,9802881
693,6419596
364,8283258
492,4365352
475,5140143
629,23667327
538,12647206
449,12121623
432,60862229
419,27048722
489,43841604
402,22033170
344,37592777
651,13169608
545,15312688
342,24255436
555,24893022
455,13433749
281,5133662
612,8451403
356,80793385
392,113203783
859,6188351
335,14121725
298,119123894
540,30448888
699,7243097
672,12340603
312,9507019
329,4461485
1020,88404174
615,17959103
421,15283128
548,7345578
440,8779987
390,150667404
368,6102750
390,19159291
365,12152441
432,11672788
374,15381242
306,18512734
373,5875581
284,67365867
392,218095338
490,59611124
411,28336931
397,9792955
660,15235355
392,33722332
544,10489366
240,20897232
346,4209991
404,5082755
515,41323662
429,11112386
445,12684548
261,6235190
403,266454552
496,14719778
364,8422569
319,4269998
385,78668191
424,5942818
546,12558055
866,11815208
372,19136407
330,177399089
288,13242257
499,6062331
290,33261343
425,9977711
510,6422416
839,9564901
747,5423503
388,91131392
360,3763730
499,17273507
261,6604149
525,26855051
398,8700795
572,206042376
411,25321467
464,41121222
382,147418095
465,6714719
896,188300243
506,14778812
494,9749893
594,156735985
519,29848305
397,333841606
258,7760610
470,17202692
334,57213497
311,121426121
365,38459383
636,263370258
394,12074737
375,4831539
746,19142326
416,5329253
595,4379530
661,14471861
358,10003779
351,5773269
688,133844149
480,34675497
386,17183071
422,44039029
481,49027671
505,7646802
417,8570759
425,70297289
885,6129905
251,12824743
576,136372381
339,26505784
378,69763821
406,36043036
277,64024975
293,21800967
375,6459935
567,9997317
506,7242497
676,175142369
539,32702768
403,10254653
303,148752704
450,16116331
531,284405516
494,50016186
319,161146915
253,8963868
526,7547482
532,127642001
1052,14788069
420,10177825
409,43496090
506,114916785
397,8915308
326,8043809
301,6105338
538,10127261
825,9828728
378,37413402
409,1101202773
425,625105581
334,36304318
549,33251784
376,18873599
476,4472244
513,9091256
427,7652023
410,12683719
337,80049649
533,10218516
273,103127171
214,56456387
442,10066109
334,24452832
511,17796649
312,17170535
394,337496276
403,11984233
507,29028288
493,5522919
771,13153247
444,44809052
1044,32990597
496,187864434
586,6435677
874,16925207
407,13302886
287,4305298
698,13148941
330,118443450
611,80501352
442,5561454
538,36015731
474,9321355
454,21676922
470,108590230
476,12476271
495,153254569
498,4442214
361,5549026
753,10433469
606,5362597
494,13047265
492,6365653
540,8515209
200,19184974
336,59829797
767,18658403
381,215913156
274,11043562
933,8938191
642,10720193
635,31007693
536,10682072
373,4386505
481,9894989
877,5631744
216,194522012
271,6195138
413,11625070
214,36173443
300,32599028
480,10105501
319,14079828
597,29265092
330,6696550
423,5907681
430,44860355
486,11268739
827,7716787
569,4902746
438,31600435
223,41824319
370,7111658
388,5629620
291,8030074
766,9500052
331,6613974
620,28041627
359,9994287
306,5365379
270,11725388
320,14219907
384,45468363
158,37453880
322,20178105
430,13124293
558,39605108
1052,7152536
801,155545299
575,12633970
430,10322504
402,44781514
504,9091321
434,9887219
285,46603066
428,15224858
501,9491832
395,13682832
584,9011908
380,8994207
463,104541833
334,12165487
598,12095430
932,10747255
298,7173226
450,13281942
385,13632952
479,177628081
530,4915935
543,7441464
356,6348980
394,12752917
357,53750038
260,8062394
548,5464883
751,8529575
437,5143956
455,15150226
387,12467331
638,40307021
396,7285853
445,14597698
418,23916330
1040,13505865
431,53803391
294,21646046
389,11924427
230,19532472
424,21578608
272,27987314
317,7693607
306,40365446
283,6508725
447,11362849
555,21530921
358,91762900
400,75757616
438,18385271
320,33563430
820,7955825
430,7388980
389,7247375
469,103722006
412,28380348
787,9718543
320,15147002
536,5880018
269,12933841
483,45410483
625,13844432
659,33853894
317,18119740
381,29592790
584,14223634
569,313293407
547,104755276
250,9648566
594,24213961
508,5500515
563,9214635
563,20062658
256,11369102
449,5384436
400,194559000
393,9172656
216,310375244
641,6089932
980,47163862
313,7326910
416,15119313
703,8529271
564,25204114
615,78306720
472,10546649
507,20050439
695,27986820
413,35420471
513,6861245
368,9667019
572,93840570
335,24993729
438,74623424
369,5777761
528,35815800
407,6817841
607,41523947
383,13258001
374,27486843
615,12009006
535,14184452
578,20625805
545,14678653
337,9884732
473,12315660
545,10901659
336,32639109
284,11565729
820,70665718
340,5748047
477,17795976
472,6731964
724,7135547
347,9944140
569,59127435
287,11275740
497,266029116
317,8984550
441,31375165
634,6657801
645,63776446
409,12129830
443,7009695
370,33190869
290,92051124
346,12134830
524,9599245
421,20231847
260,56402180
326,31605110
397,7759502
450,5460893
330,10759009
386,193705934
856,11722915
521,49810362
378,5503253
501,34375113
504,18234903
633,10836364
391,18600178
406,4685417
400,26678751
309,22441141
640,9260149
552,103564616
346,15987759
643,6556741
426,8906385
414,38866742
386,62995631
424,8269091
711,37831941
366,97828884
311,9280072
239,55365252
389,12281559
449,14788113
511,10748701
463,5399128
297,33682771
486,21357639
571,19652724
368,4816113
794,15097570
407,77483363
305,12289753
450,6236418
418,10918608
460,5035708
455,77325915
479,24067905
299,5405473
901,140912256
375,53238109
846,334379369
398,5896896
859,8105966
555,22693584
817,12448877
344,11473294
436,8440041
426,9553331
372,115954655
693,21839548
855,560406712
507,45978435
555,11238750
466,6160830
332,7335224
606,19975095
252,73333127
396,12748347
394,5546859
432,32812020
417,18400087
406,12567166
943,7531154
352,30729611
305,7715884
449,238312117
703,12241746
361,16500010
454,37181385
543,28788942
622,4382178
431,7729785
456,6800926
313,35113689
636,14850515
376,40128462
300,11286458
450,16906001
254,26849938
399,5206584
410,33510295
406,17702004
271,17201666
436,10007295
531,6841136
492,5874286
313,85556301
534,5559335
633,4710678
208,12344411
1133,14282039
284,11431757
390,14366322
384,35715722
257,7620593
497,8333226
767,7292755
366,5910531
417,9450666
393,8498423
439,11059889
239,44694310
252,6463373
1101,118574719
656,7947556
367,5860398
529,9441630
513,41974291
205,8092980
257,9705864
479,11754529
767,9981454
502,6568957
656,24972026
295,13069324
630,10645064
693,5815088
275,10476339
587,9691873
417,49984975
347,28760247
595,20933696
390,37012985
588,7191917
589,58981219
379,123722435
456,9941327
706,47988907
390,11137715
192,6771156
807,10593109
381,21318810
793,8304056
418,6861967
299,6573083
621,339754937
738,35472390
319,6804473
411,6888923
691,10117498
576,8870780
499,9124515
481,152876818
479,11775481
364,10869496
364,86572372
586,12292821
537,25980611
347,12340802
342,8393424
452,40067465
466,35245056
623,81087567
628,10373621
423,97716309
498,5893828
374,15889891
425,7439851
823,6831667
383,23193210
306,42760834
672,5400125
604,11493643
405,65792639
394,6823945
260,12197850
457,4555747
366,17701815
265,185558784
305,6469544
324,11419974
279,8693027
514,7465250
513,5059452
260,21265321
256,14202337
423,15314837
385,8263645
372,14516582
423,7562598
273,8520245
953,24793990
519,66396705
346,27908653
434,19081729
917,6106003
329,45380184
306,6202165
502,18396006
444,9015041
619,69715932
478,22445493
399,59489642
825,8833304
742,39917016
712,32003920
1459,13054748
616,14029963
246,37752020
672,7955214
331,24346698
320,8661679
468,167258636
247,4690493
628,10207385
386,19827123
571,6632133
556,9428282
699,15002792
496,41821244
672,19285055
452,10117985
736,39195979
364,98438792
335,172774098
708,32621650
301,12557926
366,48453209
393,6281314
617,43737060
385,39741503
486,10633084
453,7319799
473,185785561
347,62446716
442,10670691
526,5066265
271,34967322
441,8872119
446,16019042
421,8190009
545,18553080
747,4191142
405,7868952
367,75107567
387,8052914
308,43068313
434,11372200
712,15317790
267,12520232
501,7404885
950,56698099
494,22004564
337,6869936
374,9214437
299,6488376
596,8369667
577,7435373
567,9201884
271,37667517
775,25680360
361,8639971
343,21876001
379,7719608
514,10625066
367,13196705
296,13990498
549,7810441
410,16946388
350,206571759
341,18997215
388,15938085
434,7603904
626,8969973
309,14705835
596,18746860
413,6277302
762,19372830
433,82053620
590,18028609
300,6828812
481,21293190
549,8806966
458,7540519
877,81522072
381,10661788
389,4781850
542,6428031
470,9387230
593,95387322
437,15154427
274,10996868
631,9417719
359,10698964
540,24489303
373,29729931
381,21330548
336,7923278
512,132746887
608,8684714
941,16021827
438,138904006
494,16132595
407,18949552
446,6133310
323,6379849
477,14301533
302,162381117
816,6370651
797,15636369
272,4604970
924,7955460
193,115233767
399,83191423
418,14359143
358,14597369
750,8636802
381,6048128
367,12148751
396,5895118
414,5190476
439,9160103
308,5349048
454,55090351
312,47103574
239,16123615
390,4757635
247,17465565
326,8899929
1124,258266322
451,9896653
514,7895736
281,14484875
284,13805372
376,15743496
467,79376892
400,41064457
762,73008577
586,10002928
410,36645666
459,54440902
432,60701070
1590,8233904
508,90574285
401,26814985
730,14117138
482,57619914
1444,25996649
303,10033558
565,31498659
528,14752808
627,6706469
347,6767981
637,5528702
505,4962824
303,6573313
299,67882942
411,67484896
332,43546687
187,131507618
259,6102272
929,60004531
492,15116071
459,441588001
461,20769869
326,29060553
597,8882396
856,133941153
283,18213747
430,17182083
561,7471091
731,55927092
564,51912034
512,4441214
806,7445919
403,139027186
294,6116386
760,31558390
438,24971978
690,42991362
258,19073598
400,6650590
425,32951388
429,19680024
508,37282287
641,6217609
848,7665082
599,210324050
319,7071074
313,72921816
347,5866791
597,7048551
683,13506877
495,16269691
579,14497524
452,9306764
460,8287466
442,63806489
492,10629629
740,25790521
403,211979348
868,5887661
375,129611443
452,7551721
341,10134798
327,10529436
372,9077006
278,13316015
354,9916694
543,5653901
310,8121838
576,66196333
409,73700900
330,15323687
436,7290207
420,5422603
309,5662202
304,81186718
406,28825236
387,16811088
508,27569213
303,12114346
231,11060990
477,12647182
336,5224396
453,13265830
1062,20623115
520,29160914
301,5290154
372,21183561
547,26212460
325,109385581
481,9279073
516,8526370
351,13622732
496,9556951
576,4834593
941,63628896
206,4730283
453,12628287
739,48701128
657,8040031
254,10640023
374,9991553
568,9124972
328,37904748
973,105453781
323,22941335
279,12760905
687,130272107
465,183992595
448,7556050
421,13660283
743,9757657
342,42559431
358,20423780
526,269072020
332,17587358
382,9775509
294,80176619
551,32168218
609,48986987
554,15450604
257,33358446
414,12612366
930,10310311
317,11543809
377,21726239
360,18168808
481,15028028
418,30857388
512,15289461
828,18643782
380,12622243
300,9986981
221,7268461
415,11221096
495,11392832
368,69559271
550,15687344
500,238941485
396,12253421
252,16079771
626,11498690
337,6562528
